source_id,ra,dec,parallax,phot_g_mean_mag,bp_rp,parallax_error,parallax_over_error,ruwe
1071133340038904320,143.61942231458804,69.83068385576529,31.154597632120353,4.322646,0.9890275,0.12080117,257.89978,1.2967018
6412595290592307840,330.8724078795965,-56.79725466122902,274.8431415216296,4.322904,1.2974195,0.09561499,2874.4775,1.1482686
4447348307551626624,253.5017194336191,10.165206239842995,13.187038309111976,4.326058,-0.10312843,0.13774961,95.73195,1.1066012
1762513222314906752,310.86462803135805,15.074387647430187,14.780897979213847,4.329188,0.44984102,0.1275328,115.8988,1.0994114
4900927434176620160,7.886938172552418,-62.95846123879345,22.8384130501729,4.3299294,-0.06937885,0.0861216,265.188,0.8390588
5129338021224785408,41.277321981998256,-18.572408740298428,70.0458650896813,4.3308682,0.6453371,0.1598574,438.1772,1.1891063
5389799921983524864,165.03873936400242,-42.22584092354663,16.201123245797707,4.33338,0.18134356,0.11387619,142.26962,1.0290855
2696225097987563136,331.42025109697937,5.058980899864561,12.437911186605378,4.3352814,1.6318884,0.1643227,75.691986,0.8716462
1985791121590368640,346.0469090829516,50.052835828247595,17.262907944371435,4.337494,1.2260673,0.09177327,188.10388,0.91695815
1234775751543356928,221.30997540798023,16.96404317675555,12.681361451087424,4.3405294,1.11853,0.13846296,91.58667,1.1172823
1284257623084916480,218.67103773973483,29.745711934026136,63.46786677026886,4.341964,0.5400152,0.11734676,540.8574,1.1758517
425940947659705600,14.165468052948397,59.18085526702047,16.646493230199713,4.345562,1.149744,0.08592517,193.73244,0.8541196
6269720523431409536,215.7730408855676,-27.754537676794513,19.059316416981297,4.3472896,1.4866741,0.17192422,110.858826,1.3684871
6538585991555664128,353.2432610362609,-37.81817781321421,17.805694791190575,4.3475127,-0.11446905,0.20963132,84.93814,1.2666411
4815660547961306112,70.13963424554842,-41.86408761019901,49.062048531816515,4.3509507,0.47311115,0.09365071,523.8833,1.157769
1244571953471006720,206.8133909945028,17.457173637726076,64.04697623237095,4.356021,0.6444831,0.10931693,585.8834,0.86741585
4684097178470252032,0.39761907385489464,-77.06651109225037,15.454901805146472,4.3665843,1.448966,0.09160361,168.71498,1.3766041
2135110401277424384,294.1105137988449,50.22227321404957,54.2702400241993,4.371612,0.5560627,0.08597301,631.24744,0.843281
2290599311287582464,302.2225209056655,77.7115303856395,10.178753237454448,4.382442,-0.032847404,0.0958092,106.23983,0.86844385
5509770796785820416,108.13922367542023,-46.758827129126175,46.9030776895444,4.38301,0.49389076,0.11852726,395.7155,0.98411715
4481492679086077312,271.82653939163356,8.73399844914787,12.602265530316828,4.383688,1.1068025,0.11060894,113.935326,1.0493174
6013425703029987712,234.94161333458936,-34.41197080109512,14.731655392285658,4.385198,1.1544938,0.12450094,118.32565,1.0737395
5811760117856643072,260.49738392209514,-67.7707042097262,11.117481607911811,4.387793,1.3734081,0.10465129,106.23359,1.1002636
2032457178261396736,294.8441991156026,30.153480944944825,12.778585219113934,4.4000697,1.1247077,0.12069557,105.87452,1.3627003
4697508196671120000,28.73476833435093,-67.64697694696969,14.744372637933713,4.4194345,1.1233664,0.08780799,167.91608,0.9648365
747570290871415680,151.8576283862173,35.24469813102067,36.321763489195156,4.4239016,0.27200508,0.14267467,254.57751,0.9583914
1384195086792268800,238.17156439238116,42.45431545672387,62.90276574302901,4.424265,0.78446794,0.08073373,779.13855,0.9500886
3537996837843690496,167.914532393726,-22.826305431721114,10.304259120526218,4.4335775,0.0686183,0.11661905,88.358284,0.971884
6471630024096107008,311.01085387228005,-51.921213220706434,41.33567011420478,4.435362,0.38055897,0.1157277,357.18042,0.920424
3946945413106333696,185.17876326802073,17.79326400102279,10.167679527196395,4.437253,1.1876316,0.13647683,74.501144,1.0761214
1990723839987250176,348.1381289460739,49.40663255425639,40.29404730510429,4.438951,0.43425322,0.11301698,356.53094,0.97526604
